"Date","Region","Industry","UOM","Employment"
"2021-10","Saskatchewan","Health care and social assistance [62]","Persons",72133
"2021-10","Saskatchewan","Arts, entertainment and recreation [71]","Persons",7541
"2021-10","Saskatchewan","Accommodation and food services [72]","Persons",33790
"2021-10","Saskatchewan","Other services (except public administration) [81]","Persons",16782
"2021-10","Saskatchewan","Public administration [91]","Persons",51029
"2021-10","Alberta","Industrial aggregate including unclassified businesses [00-91N]","Persons",1953735
"2021-10","Alberta","Industrial aggregate excluding unclassified businesses [11-91N]","Persons",1918316
"2021-10","Alberta","Goods producing industries [11-33N]","Persons",395395
"2021-10","Alberta","Forestry, logging and support [11N]","Persons",3727
"2021-10","Alberta","Mining, quarrying, and oil and gas extraction [21]","Persons",89984
"2021-10","Alberta","Utilities [22]","Persons",15139
"2021-10","Alberta","Construction [23]","Persons",168941
"2021-10","Alberta","Manufacturing [31-33]","Persons",117603
"2021-10","Alberta","Service producing industries [41-91N]","Persons",1522921
"2021-10","Alberta","Trade [41-45N]","Persons",340724
"2021-10","Alberta","Wholesale trade [41]","Persons",94516
"2021-10","Alberta","Retail trade [44-45]","Persons",246208
"2021-10","Alberta","Transportation and warehousing [48-49]","Persons",104492
"2021-10","Alberta","Information and cultural industries [51]","Persons",25627
"2021-10","Alberta","Finance and insurance [52]","Persons",65973
"2021-10","Alberta","Real estate and rental and leasing [53]","Persons",37352
"2021-10","Alberta","Professional, scientific and technical services [54]","Persons",120561
"2021-10","Alberta","Management of companies and enterprises [55]","Persons",18968
"2021-10","Alberta","Administrative and support, waste management and remediation services [56]","Persons",86852
"2021-10","Alberta","Educational services [61]","Persons",144204
"2021-10","Alberta","Health care and social assistance [62]","Persons",224561
"2021-10","Alberta","Arts, entertainment and recreation [71]","Persons",33630
"2021-10","Alberta","Accommodation and food services [72]","Persons",144695
"2021-10","Alberta","Other services (except public administration) [81]","Persons",69302
"2021-10","Alberta","Public administration [91]","Persons",105981
"2021-10","British Columbia","Industrial aggregate including unclassified businesses [00-91N]","Persons",2358900
"2021-10","British Columbia","Industrial aggregate excluding unclassified businesses [11-91N]","Persons",2297084
"2021-10","British Columbia","Goods producing industries [11-33N]","Persons",379557
"2021-10","British Columbia","Forestry, logging and support [11N]","Persons",17290
"2021-10","British Columbia","Mining, quarrying, and oil and gas extraction [21]","Persons",21400
"2021-10","British Columbia","Utilities [22]","Persons",12028
"2021-10","British Columbia","Construction [23]","Persons",175505
"2021-10","British Columbia","Manufacturing [31-33]","Persons",153333
"2021-10","British Columbia","Service producing industries [41-91N]","Persons",1917528
"2021-10","British Columbia","Trade [41-45N]","Persons",375003
"2021-10","British Columbia","Wholesale trade [41]","Persons",91879
"2021-10","British Columbia","Retail trade [44-45]","Persons",283125
"2021-10","British Columbia","Transportation and warehousing [48-49]","Persons",115034
"2021-10","British Columbia","Information and cultural industries [51]","Persons",59654
"2021-10","British Columbia","Finance and insurance [52]","Persons",92257
"2021-10","British Columbia","Real estate and rental and leasing [53]","Persons",45397
"2021-10","British Columbia","Professional, scientific and technical services [54]","Persons",162612
"2021-10","British Columbia","Management of companies and enterprises [55]","Persons",19589
"2021-10","British Columbia","Administrative and support, waste management and remediation services [56]","Persons",105858
"2021-10","British Columbia","Educational services [61]","Persons",174238
"2021-10","British Columbia","Health care and social assistance [62]","Persons",305663
"2021-10","British Columbia","Arts, entertainment and recreation [71]","Persons",43303
"2021-10","British Columbia","Accommodation and food services [72]","Persons",201440
"2021-10","British Columbia","Other services (except public administration) [81]","Persons",75721
"2021-10","British Columbia","Public administration [91]","Persons",141759
"2021-10","Yukon","Industrial aggregate including unclassified businesses [00-91N]","Persons",23459
"2021-10","Yukon","Industrial aggregate excluding unclassified businesses [11-91N]","Persons",22994
"2021-10","Yukon","Goods producing industries [11-33N]","Persons",3323
"2021-10","Yukon","Construction [23]","Persons",1574
"2021-10","Yukon","Service producing industries [41-91N]","Persons",19672
"2021-10","Yukon","Trade [41-45N]","Persons",3012
"2021-10","Yukon","Transportation and warehousing [48-49]","Persons",1178
"2021-10","Yukon","Information and cultural industries [51]","Persons",440
"2021-10","Yukon","Finance and insurance [52]","Persons",347
"2021-10","Yukon","Real estate and rental and leasing [53]","Persons",306
"2021-10","Yukon","Professional, scientific and technical services [54]","Persons",772
"2021-10","Yukon","Administrative and support, waste management and remediation services [56]","Persons",519
"2021-10","Yukon","Educational services [61]","Persons",1554
"2021-10","Yukon","Health care and social assistance [62]","Persons",1613
"2021-10","Yukon","Arts, entertainment and recreation [71]","Persons",324
"2021-10","Yukon","Accommodation and food services [72]","Persons",1713
"2021-10","Yukon","Other services (except public administration) [81]","Persons",559
"2021-10","Yukon","Public administration [91]","Persons",7309
"2021-10","Northwest Territories","Industrial aggregate including unclassified businesses [00-91N]","Persons",26857
"2021-10","Northwest Territories","Industrial aggregate excluding unclassified businesses [11-91N]","Persons",26628
"2021-10","Northwest Territories","Goods producing industries [11-33N]","Persons",5105
"2021-10","Northwest Territories","Mining, quarrying, and oil and gas extraction [21]","Persons",2553
"2021-10","Northwest Territories","Construction [23]","Persons",2175
"2021-10","Northwest Territories","Service producing industries [41-91N]","Persons",21523
"2021-10","Northwest Territories","Trade [41-45N]","Persons",2968
"2021-10","Northwest Territories","Wholesale trade [41]","Persons",422
"2021-10","Northwest Territories","Retail trade [44-45]","Persons",2546
"2021-10","Northwest Territories","Transportation and warehousing [48-49]","Persons",1295
"2021-10","Northwest Territories","Information and cultural industries [51]","Persons",359
"2021-10","Northwest Territories","Finance and insurance [52]","Persons",460
"2021-10","Northwest Territories","Real estate and rental and leasing [53]","Persons",462
"2021-10","Northwest Territories","Professional, scientific and technical services [54]","Persons",1036
"2021-10","Northwest Territories","Management of companies and enterprises [55]","Persons",58
"2021-10","Northwest Territories","Administrative and support, waste management and remediation services [56]","Persons",646
"2021-10","Northwest Territories","Educational services [61]","Persons",1814
"2021-10","Northwest Territories","Health care and social assistance [62]","Persons",2041
"2021-10","Northwest Territories","Arts, entertainment and recreation [71]","Persons",259
"2021-10","Northwest Territories","Accommodation and food services [72]","Persons",1446
"2021-10","Northwest Territories","Other services (except public administration) [81]","Persons",944
"2021-10","Northwest Territories","Public administration [91]","Persons",7735
"2021-10","Nunavut","Industrial aggregate including unclassified businesses [00-91N]","Persons",19168
"2021-10","Nunavut","Industrial aggregate excluding unclassified businesses [11-91N]","Persons",19037
"2021-10","Nunavut","Goods producing industries [11-33N]","Persons",3843
"2021-10","Nunavut","Construction [23]","Persons",799
"2021-10","Nunavut","Service producing industries [41-91N]","Persons",15194
"2021-10","Nunavut","Trade [41-45N]","Persons",2304
"2021-10","Nunavut","Transportation and warehousing [48-49]","Persons",834
"2021-10","Nunavut","Information and cultural industries [51]","Persons",97
"2021-10","Nunavut","Finance and insurance [52]","Persons",194
"2021-10","Nunavut","Real estate and rental and leasing [53]","Persons",821
"2021-10","Nunavut","Professional, scientific and technical services [54]","Persons",182
"2021-10","Nunavut","Management of companies and enterprises [55]","Persons",162
"2021-10","Nunavut","Administrative and support, waste management and remediation services [56]","Persons",713
"2021-10","Nunavut","Educational services [61]","Persons",649
"2021-10","Nunavut","Health care and social assistance [62]","Persons",1075
"2021-10","Nunavut","Arts, entertainment and recreation [71]","Persons",84
"2021-10","Nunavut","Accommodation and food services [72]","Persons",788
"2021-10","Nunavut","Other services (except public administration) [81]","Persons",377
"2021-10","Nunavut","Public administration [91]","Persons",6914
"2021-11","Canada","Industrial aggregate including unclassified businesses [00-91N]","Persons",16971062
"2021-11","Canada","Industrial aggregate excluding unclassified businesses [11-91N]","Persons",16663711
"2021-11","Canada","Goods producing industries [11-33N]","Persons",2982223
"2021-11","Canada","Forestry, logging and support [11N]","Persons",37739
"2021-11","Canada","Mining, quarrying, and oil and gas extraction [21]","Persons",197537
"2021-11","Canada","Utilities [22]","Persons",127273
"2021-11","Canada","Construction [23]","Persons",1082859
"2021-11","Canada","Manufacturing [31-33]","Persons",1536815
"2021-11","Canada","Non-durable goods [311N]","Persons",632061
"2021-11","Canada","Durable goods [321N]","Persons",904754
"2021-11","Canada","Service producing industries [41-91N]","Persons",13681488
"2021-11","Canada","Trade [41-45N]","Persons",2776447
"2021-11","Canada","Wholesale trade [41]","Persons",801151
"2021-11","Canada","Retail trade [44-45]","Persons",1975297
"2021-11","Canada","Transportation and warehousing [48-49]","Persons",776718
"2021-11","Canada","Information and cultural industries [51]","Persons",363077
"2021-11","Canada","Finance and insurance [52]","Persons",772856
"2021-11","Canada","Real estate and rental and leasing [53]","Persons",272620
"2021-11","Canada","Professional, scientific and technical services [54]","Persons",1092510
"2021-11","Canada","Management of companies and enterprises [55]","Persons",120569
"2021-11","Canada","Administrative and support, waste management and remediation services [56]","Persons",807597
"2021-11","Canada","Educational services [61]","Persons",1362705
"2021-11","Canada","Health care and social assistance [62]","Persons",2176045
"2021-11","Canada","Arts, entertainment and recreation [71]","Persons",268626
"2021-11","Canada","Accommodation and food services [72]","Persons",1175420
"2021-11","Canada","Other services (except public administration) [81]","Persons",523507
